event_id,date,timestamp,shift,furnace,duration_min,category,reason,is_planned
DT-50253,2025-10-09,2025-10-09 15:43:20,Swing,VIM-02,8.1,Short Stop,Mold positioning,False
DT-50254,2025-10-09,2025-10-09 16:50:20,Swing,VIM-02,1.8,Short Stop,Mold positioning,False
DT-50255,2025-10-09,2025-10-09 15:48:44,Swing,VIM-02,2.4,Short Stop,Thermocouple check,False
DT-50256,2025-10-09,2025-10-09 21:28:40,Swing,VIM-03,3.0,Short Stop,Material staging,False
DT-50257,2025-10-09,2025-10-09 20:17:24,Swing,VIM-04,7.6,Short Stop,Pour rate adjustment,False
DT-50258,2025-10-09,2025-10-09 17:03:14,Swing,VIM-04,8.0,Short Stop,Chamber pressure fluctuation,False
DT-50259,2025-10-09,2025-10-09 16:44:42,Swing,VIM-04,2.7,Short Stop,Material staging,False
DT-50260,2025-10-09,2025-10-10 01:44:12,Night,VIM-01,1.6,Short Stop,Pour rate adjustment,False
DT-50261,2025-10-09,2025-10-09 23:12:52,Night,VIM-01,1.5,Short Stop,Chamber pressure fluctuation,False
DT-50262,2025-10-09,2025-10-10 02:29:08,Night,VIM-01,9.7,Short Stop,Vacuum leak minor,False
DT-50263,2025-10-09,2025-10-10 04:57:01,Night,VIM-02,2.9,Short Stop,Thermocouple check,False
DT-50264,2025-10-09,2025-10-10 04:12:03,Night,VIM-02,14.0,Short Stop,Shell alignment,False
DT-50265,2025-10-09,2025-10-10 02:15:40,Night,VIM-02,7.9,Short Stop,Shell alignment,False
DT-50266,2025-10-09,2025-10-09 23:17:34,Night,VIM-02,3.5,Short Stop,Vacuum leak minor,False
DT-50267,2025-10-09,2025-10-10 03:51:25,Night,VIM-02,2.1,Short Stop,Mold positioning,False
DT-50268,2025-10-09,2025-10-10 02:01:00,Night,VIM-02,12.7,Short Stop,Operator break,False
DT-50269,2025-10-09,2025-10-10 01:35:33,Night,VIM-02,2.7,Short Stop,Thermocouple check,False
DT-50270,2025-10-09,2025-10-10 04:51:41,Night,VIM-03,7.6,Short Stop,Shell alignment,False
DT-50271,2025-10-09,2025-10-09 23:26:47,Night,VIM-03,2.7,Short Stop,Thermocouple check,False
DT-50272,2025-10-09,2025-10-10 05:05:34,Night,VIM-03,5.7,Short Stop,Mold positioning,False
DT-50273,2025-10-09,2025-10-10 04:27:21,Night,VIM-03,1.8,Short Stop,Vacuum leak minor,False
DT-50274,2025-10-09,2025-10-10 00:49:09,Night,VIM-04,4.6,Short Stop,Thermocouple check,False
DT-50275,2025-10-10,2025-10-10 08:11:23,Day,VIM-01,1.6,Short Stop,Thermocouple check,False
DT-50276,2025-10-10,2025-10-10 06:51:56,Day,VIM-02,1.5,Short Stop,Material staging,False
DT-50277,2025-10-10,2025-10-10 06:23:03,Day,VIM-02,9.5,Short Stop,Vacuum leak minor,False
DT-50278,2025-10-10,2025-10-10 07:38:21,Day,VIM-02,3.6,Short Stop,Material staging,False
DT-50279,2025-10-10,2025-10-10 08:16:33,Day,VIM-02,2.0,Short Stop,Material staging,False
DT-50280,2025-10-10,2025-10-10 12:55:06,Day,VIM-02,5.4,Short Stop,Operator break,False
DT-50281,2025-10-10,2025-10-10 11:57:14,Day,VIM-02,7.6,Short Stop,Thermocouple check,False
DT-50282,2025-10-10,2025-10-10 08:19:38,Day,VIM-02,14.0,Short Stop,Chamber pressure fluctuation,False
DT-50283,2025-10-10,2025-10-10 10:04:43,Day,VIM-02,5.1,Short Stop,Thermocouple check,False
DT-50284,2025-10-10,2025-10-10 08:30:09,Day,VIM-03,6.5,Short Stop,Vacuum leak minor,False
DT-50285,2025-10-10,2025-10-10 08:53:27,Day,VIM-04,12.5,Short Stop,Shell alignment,False
DT-50286,2025-10-10,2025-10-10 12:16:32,Day,VIM-04,13.0,Short Stop,Material staging,False
DT-50287,2025-10-10,2025-10-10 11:22:44,Day,VIM-04,1.3,Short Stop,Shell alignment,False
DT-50288,2025-10-10,2025-10-10 11:16:37,Day,VIM-04,8.7,Short Stop,Thermocouple check,False
DT-50289,2025-10-10,2025-10-10 06:18:46,Day,VIM-04,2.9,Short Stop,Operator break,False
DT-50290,2025-10-10,2025-10-10 10:05:32,Day,VIM-04,1.0,Short Stop,Thermocouple check,False
DT-50291,2025-10-10,2025-10-10 11:56:00,Day,VIM-04,2.8,Short Stop,Thermocouple check,False
DT-50292,2025-10-10,2025-10-10 07:00:00,Day,VIM-04,177.1,Planned Maintenance,PM - Thermocouple replacement,True
DT-50293,2025-10-10,2025-10-10 16:57:55,Swing,VIM-01,2.0,Short Stop,Chamber pressure fluctuation,False
DT-50294,2025-10-10,2025-10-10 18:49:14,Swing,VIM-01,2.1,Short Stop,Thermocouple check,False
DT-50295,2025-10-10,2025-10-10 15:55:08,Swing,VIM-01,7.3,Short Stop,Vacuum leak minor,False
DT-50296,2025-10-10,2025-10-10 18:16:21,Swing,VIM-01,7.0,Short Stop,Material staging,False
DT-50297,2025-10-10,2025-10-10 20:30:02,Swing,VIM-03,8.2,Short Stop,Thermocouple check,False
DT-50298,2025-10-10,2025-10-10 18:23:07,Swing,VIM-03,7.4,Short Stop,Thermocouple check,False
DT-50299,2025-10-10,2025-10-10 16:55:04,Swing,VIM-04,9.2,Short Stop,Shell alignment,False
DT-50300,2025-10-10,2025-10-10 14:35:20,Swing,VIM-04,6.0,Short Stop,Chamber pressure fluctuation,False
DT-50301,2025-10-10,2025-10-11 03:13:50,Night,VIM-01,1.8,Short Stop,Material staging,False
DT-50302,2025-10-10,2025-10-11 04:58:52,Night,VIM-02,14.0,Short Stop,Mold positioning,False
DT-50303,2025-10-10,2025-10-11 02:18:46,Night,VIM-02,10.5,Short Stop,Material staging,False
DT-50304,2025-10-10,2025-10-11 03:49:26,Night,VIM-02,1.8,Short Stop,Thermocouple check,False
DT-50305,2025-10-10,2025-10-10 22:32:35,Night,VIM-03,7.4,Short Stop,Vacuum leak minor,False
DT-50306,2025-10-10,2025-10-10 22:45:51,Night,VIM-03,8.8,Short Stop,Thermocouple check,False
DT-50307,2025-10-10,2025-10-10 23:59:02,Night,VIM-04,6.4,Short Stop,Mold positioning,False
DT-50308,2025-10-10,2025-10-10 23:02:35,Night,VIM-04,14.0,Short Stop,Vacuum leak minor,False
DT-50309,2025-10-10,2025-10-11 05:15:18,Night,VIM-04,4.9,Short Stop,Operator break,False
DT-50310,2025-10-11,2025-10-11 13:44:13,Day,VIM-01,3.5,Short Stop,Thermocouple check,False
DT-50311,2025-10-11,2025-10-11 12:51:14,Day,VIM-02,5.4,Short Stop,Thermocouple check,False
DT-50312,2025-10-11,2025-10-11 13:06:46,Day,VIM-02,8.4,Short Stop,Operator break,False
DT-50313,2025-10-11,2025-10-11 07:15:31,Day,VIM-03,2.9,Short Stop,Pour rate adjustment,False
DT-50314,2025-10-11,2025-10-11 12:41:09,Day,VIM-03,4.4,Short Stop,Operator break,False
DT-50315,2025-10-11,2025-10-11 10:58:41,Day,VIM-03,3.3,Short Stop,Material staging,False
DT-50316,2025-10-11,2025-10-11 07:30:03,Day,VIM-04,10.0,Short Stop,Mold positioning,False
DT-50317,2025-10-11,2025-10-11 07:59:49,Day,VIM-04,10.4,Short Stop,Pour rate adjustment,False
DT-50318,2025-10-11,2025-10-11 08:42:36,Day,VIM-04,3.0,Short Stop,Thermocouple check,False
DT-50319,2025-10-11,2025-10-11 15:46:05,Swing,VIM-01,2.6,Short Stop,Vacuum leak minor,False
DT-50320,2025-10-11,2025-10-11 21:46:43,Swing,VIM-02,4.6,Short Stop,Operator break,False
DT-50321,2025-10-11,2025-10-11 18:53:23,Swing,VIM-02,9.1,Short Stop,Material staging,False
DT-50322,2025-10-11,2025-10-11 19:48:02,Swing,VIM-02,3.9,Short Stop,Operator break,False
DT-50323,2025-10-11,2025-10-11 18:36:10,Swing,VIM-03,5.0,Short Stop,Thermocouple check,False
DT-50324,2025-10-11,2025-10-11 21:19:24,Swing,VIM-03,1.4,Short Stop,Thermocouple check,False
DT-50325,2025-10-11,2025-10-11 17:50:33,Swing,VIM-04,1.3,Short Stop,Vacuum leak minor,False
DT-50326,2025-10-11,2025-10-11 14:42:58,Swing,VIM-04,1.9,Short Stop,Pour rate adjustment,False
DT-50327,2025-10-11,2025-10-11 20:38:23,Swing,VIM-04,10.8,Short Stop,Thermocouple check,False
DT-50328,2025-10-11,2025-10-11 18:31:49,Swing,VIM-04,8.4,Short Stop,Material staging,False
DT-50329,2025-10-11,2025-10-12 02:18:12,Night,VIM-01,4.4,Short Stop,Material staging,False
DT-50330,2025-10-11,2025-10-12 05:15:58,Night,VIM-01,4.0,Short Stop,Vacuum leak minor,False
DT-50331,2025-10-11,2025-10-11 23:54:00,Night,VIM-01,2.0,Short Stop,Thermocouple check,False
DT-50332,2025-10-11,2025-10-12 02:23:31,Night,VIM-02,3.0,Short Stop,Chamber pressure fluctuation,False
DT-50333,2025-10-11,2025-10-12 04:14:58,Night,VIM-03,5.4,Short Stop,Mold positioning,False
DT-50334,2025-10-11,2025-10-12 00:09:20,Night,VIM-04,5.9,Short Stop,Operator break,False
DT-50335,2025-10-11,2025-10-12 04:04:01,Night,VIM-04,2.0,Short Stop,Mold positioning,False
DT-50336,2025-10-13,2025-10-13 08:02:20,Day,VIM-02,4.4,Short Stop,Mold positioning,False
DT-50337,2025-10-13,2025-10-13 07:45:54,Day,VIM-02,3.3,Short Stop,Mold positioning,False
DT-50338,2025-10-13,2025-10-13 13:25:42,Day,VIM-04,5.9,Short Stop,Operator break,False
DT-50339,2025-10-13,2025-10-13 18:55:22,Swing,VIM-01,6.5,Short Stop,Pour rate adjustment,False
DT-50340,2025-10-13,2025-10-13 17:25:39,Swing,VIM-01,2.1,Short Stop,Operator break,False
DT-50341,2025-10-13,2025-10-13 15:00:00,Swing,VIM-02,215.5,Planned Maintenance,PM - Thermocouple replacement,True
DT-50342,2025-10-13,2025-10-13 15:47:00,Swing,VIM-04,12.5,Short Stop,Mold positioning,False
DT-50343,2025-10-13,2025-10-13 14:37:23,Swing,VIM-04,9.4,Short Stop,Vacuum leak minor,False
DT-50344,2025-10-13,2025-10-13 18:27:55,Swing,VIM-04,1.6,Short Stop,Vacuum leak minor,False
DT-50345,2025-10-13,2025-10-13 23:24:17,Night,VIM-01,1.9,Short Stop,Pour rate adjustment,False
DT-50346,2025-10-13,2025-10-14 05:04:47,Night,VIM-01,9.2,Short Stop,Thermocouple check,False
DT-50347,2025-10-13,2025-10-14 04:36:28,Night,VIM-01,2.0,Short Stop,Operator break,False
DT-50348,2025-10-13,2025-10-14 03:25:49,Night,VIM-03,4.4,Short Stop,Shell alignment,False
DT-50349,2025-10-13,2025-10-14 05:08:45,Night,VIM-03,14.0,Short Stop,Mold positioning,False
DT-50350,2025-10-13,2025-10-13 22:18:00,Night,VIM-04,7.5,Short Stop,Material staging,False
DT-50351,2025-10-13,2025-10-14 05:15:52,Night,VIM-04,9.7,Short Stop,Operator break,False
DT-50352,2025-10-14,2025-10-14 12:17:35,Day,VIM-01,1.8,Short Stop,Operator break,False
DT-50353,2025-10-14,2025-10-14 10:50:56,Day,VIM-01,2.8,Short Stop,Vacuum leak minor,False
DT-50354,2025-10-14,2025-10-14 07:00:00,Day,VIM-02,186.2,Planned Maintenance,PM - Crucible change,True
DT-50355,2025-10-14,2025-10-14 13:44:06,Day,VIM-03,10.4,Short Stop,Shell alignment,False
DT-50356,2025-10-14,2025-10-14 07:00:00,Day,VIM-03,174.5,Planned Maintenance,PM - Thermocouple replacement,True
DT-50357,2025-10-14,2025-10-14 13:25:57,Day,VIM-04,2.5,Short Stop,Operator break,False
DT-50358,2025-10-14,2025-10-14 12:43:33,Day,VIM-04,3.0,Short Stop,Operator break,False
DT-50359,2025-10-14,2025-10-14 19:27:35,Swing,VIM-01,1.8,Short Stop,Mold positioning,False
DT-50360,2025-10-14,2025-10-14 14:18:18,Swing,VIM-01,1.9,Short Stop,Vacuum leak minor,False
DT-50361,2025-10-14,2025-10-14 16:05:58,Swing,VIM-01,3.3,Short Stop,Shell alignment,False
DT-50362,2025-10-14,2025-10-14 16:13:43,Swing,VIM-01,3.4,Short Stop,Operator break,False
DT-50363,2025-10-14,2025-10-14 18:02:02,Swing,VIM-02,1.2,Short Stop,Thermocouple check,False
DT-50364,2025-10-14,2025-10-14 20:19:25,Swing,VIM-02,4.4,Short Stop,Thermocouple check,False
DT-50365,2025-10-14,2025-10-14 15:36:38,Swing,VIM-03,4.0,Short Stop,Vacuum leak minor,False
DT-50366,2025-10-14,2025-10-14 18:49:27,Swing,VIM-03,14.0,Short Stop,Thermocouple check,False
DT-50367,2025-10-14,2025-10-14 19:01:53,Swing,VIM-04,2.1,Short Stop,Thermocouple check,False
DT-50368,2025-10-14,2025-10-14 20:32:33,Swing,VIM-04,4.2,Short Stop,Vacuum leak minor,False
DT-50369,2025-10-14,2025-10-14 21:17:07,Swing,VIM-04,7.2,Short Stop,Material staging,False
DT-50370,2025-10-14,2025-10-15 01:11:49,Night,VIM-01,1.3,Short Stop,Material staging,False
DT-50371,2025-10-14,2025-10-15 04:05:55,Night,VIM-01,14.0,Short Stop,Vacuum leak minor,False
DT-50372,2025-10-14,2025-10-15 02:36:48,Night,VIM-02,1.1,Short Stop,Shell alignment,False
DT-50373,2025-10-14,2025-10-14 22:42:38,Night,VIM-02,2.1,Short Stop,Vacuum leak minor,False
DT-50374,2025-10-14,2025-10-15 03:35:54,Night,VIM-03,1.3,Short Stop,Pour rate adjustment,False
DT-50375,2025-10-14,2025-10-15 00:44:21,Night,VIM-04,1.6,Short Stop,Thermocouple check,False
DT-50376,2025-10-14,2025-10-15 00:32:03,Night,VIM-04,6.5,Short Stop,Shell alignment,False
DT-50377,2025-10-15,2025-10-15 08:05:04,Day,VIM-01,4.6,Short Stop,Thermocouple check,False
DT-50378,2025-10-15,2025-10-15 09:07:54,Day,VIM-01,4.0,Short Stop,Material staging,False
DT-50379,2025-10-15,2025-10-15 09:14:06,Day,VIM-01,6.5,Short Stop,Thermocouple check,False
DT-50380,2025-10-15,2025-10-15 07:00:00,Day,VIM-01,79.9,Planned Maintenance,PM - Vacuum system service,True
DT-50381,2025-10-15,2025-10-15 10:15:24,Day,VIM-02,4.9,Short Stop,Shell alignment,False
DT-50382,2025-10-15,2025-10-15 07:09:27,Day,VIM-02,9.3,Short Stop,Material staging,False
DT-50383,2025-10-15,2025-10-15 10:55:49,Day,VIM-02,2.6,Short Stop,Vacuum leak minor,False
DT-50384,2025-10-15,2025-10-15 06:11:19,Day,VIM-03,4.7,Short Stop,Shell alignment,False
DT-50385,2025-10-15,2025-10-15 09:06:09,Day,VIM-04,5.1,Short Stop,Material staging,False
DT-50386,2025-10-15,2025-10-15 13:23:52,Day,VIM-04,8.4,Short Stop,Shell alignment,False
DT-50387,2025-10-15,2025-10-15 11:19:02,Day,VIM-04,13.4,Short Stop,Operator break,False
DT-50388,2025-10-15,2025-10-15 06:53:58,Day,VIM-04,6.1,Short Stop,Operator break,False
DT-50389,2025-10-15,2025-10-15 07:11:50,Day,VIM-04,2.4,Short Stop,Material staging,False
DT-50390,2025-10-15,2025-10-15 16:46:15,Swing,VIM-01,13.3,Short Stop,Pour rate adjustment,False
DT-50391,2025-10-15,2025-10-15 15:25:07,Swing,VIM-01,7.1,Short Stop,Mold positioning,False
DT-50392,2025-10-15,2025-10-15 19:59:28,Swing,VIM-03,2.5,Short Stop,Shell alignment,False
DT-50393,2025-10-15,2025-10-15 20:25:53,Swing,VIM-03,5.4,Short Stop,Shell alignment,False
DT-50394,2025-10-15,2025-10-15 19:31:48,Swing,VIM-03,10.7,Short Stop,Operator break,False
DT-50395,2025-10-15,2025-10-15 15:50:35,Swing,VIM-03,5.3,Short Stop,Operator break,False
DT-50396,2025-10-15,2025-10-15 20:24:52,Swing,VIM-04,4.8,Short Stop,Material staging,False
DT-50397,2025-10-15,2025-10-15 17:21:21,Swing,VIM-04,10.1,Short Stop,Vacuum leak minor,False
DT-50398,2025-10-15,2025-10-15 21:25:28,Swing,VIM-04,3.5,Short Stop,Shell alignment,False
DT-50399,2025-10-15,2025-10-16 00:20:54,Night,VIM-01,8.1,Short Stop,Shell alignment,False
DT-50400,2025-10-15,2025-10-16 04:11:09,Night,VIM-01,14.0,Short Stop,Thermocouple check,False
DT-50401,2025-10-15,2025-10-15 23:02:29,Night,VIM-01,1.6,Short Stop,Thermocouple check,False
DT-50402,2025-10-15,2025-10-16 03:27:49,Night,VIM-01,5.5,Short Stop,Operator break,False
DT-50403,2025-10-15,2025-10-16 02:37:32,Night,VIM-01,1.4,Short Stop,Shell alignment,False
DT-50404,2025-10-15,2025-10-16 01:05:06,Night,VIM-02,3.0,Short Stop,Shell alignment,False
DT-50405,2025-10-15,2025-10-16 05:40:06,Night,VIM-02,1.7,Short Stop,Operator break,False
DT-50406,2025-10-15,2025-10-16 04:17:23,Night,VIM-02,14.0,Short Stop,Shell alignment,False
DT-50407,2025-10-15,2025-10-15 23:38:26,Night,VIM-02,4.4,Short Stop,Vacuum leak minor,False
DT-50408,2025-10-15,2025-10-16 00:19:31,Night,VIM-03,1.9,Short Stop,Vacuum leak minor,False
DT-50409,2025-10-15,2025-10-16 04:07:37,Night,VIM-04,1.4,Short Stop,Chamber pressure fluctuation,False
DT-50410,2025-10-15,2025-10-16 04:37:39,Night,VIM-04,4.2,Short Stop,Material staging,False
DT-50411,2025-10-15,2025-10-15 22:50:54,Night,VIM-04,4.4,Short Stop,Mold positioning,False
DT-50412,2025-10-15,2025-10-15 23:00:00,Night,VIM-04,202.8,Planned Maintenance,PM - Furnace rebuild,True
DT-50413,2025-10-16,2025-10-16 13:16:16,Day,VIM-01,4.2,Short Stop,Shell alignment,False
DT-50414,2025-10-16,2025-10-16 11:55:14,Day,VIM-02,2.0,Short Stop,Vacuum leak minor,False
DT-50415,2025-10-16,2025-10-16 13:28:41,Day,VIM-02,5.4,Short Stop,Operator break,False
DT-50416,2025-10-16,2025-10-16 06:38:25,Day,VIM-02,2.6,Short Stop,Thermocouple check,False
DT-50417,2025-10-16,2025-10-16 12:52:30,Day,VIM-02,6.2,Short Stop,Thermocouple check,False
DT-50418,2025-10-16,2025-10-16 08:57:11,Day,VIM-02,9.3,Short Stop,Thermocouple check,False
DT-50419,2025-10-16,2025-10-16 09:06:02,Day,VIM-03,14.0,Short Stop,Operator break,False
DT-50420,2025-10-16,2025-10-16 13:13:56,Day,VIM-04,2.2,Short Stop,Chamber pressure fluctuation,False
DT-50421,2025-10-16,2025-10-16 12:17:03,Day,VIM-04,1.9,Short Stop,Thermocouple check,False
DT-50422,2025-10-16,2025-10-16 06:48:53,Day,VIM-04,2.4,Short Stop,Material staging,False
DT-50423,2025-10-16,2025-10-16 14:46:47,Swing,VIM-01,6.9,Short Stop,Mold positioning,False
DT-50424,2025-10-16,2025-10-16 17:19:32,Swing,VIM-02,6.0,Short Stop,Vacuum leak minor,False
DT-50425,2025-10-16,2025-10-16 16:04:14,Swing,VIM-03,4.1,Short Stop,Mold positioning,False
DT-50426,2025-10-16,2025-10-16 20:49:55,Swing,VIM-04,2.3,Short Stop,Mold positioning,False
DT-50427,2025-10-16,2025-10-17 03:19:08,Night,VIM-01,9.5,Short Stop,Vacuum leak minor,False
DT-50428,2025-10-16,2025-10-17 04:44:30,Night,VIM-02,2.5,Short Stop,Thermocouple check,False
DT-50429,2025-10-16,2025-10-16 22:24:51,Night,VIM-02,10.0,Short Stop,Thermocouple check,False
DT-50430,2025-10-16,2025-10-17 05:29:02,Night,VIM-02,5.2,Short Stop,Material staging,False
DT-50431,2025-10-16,2025-10-17 04:05:08,Night,VIM-03,5.5,Short Stop,Vacuum leak minor,False
DT-50432,2025-10-16,2025-10-17 01:20:59,Night,VIM-03,2.8,Short Stop,Vacuum leak minor,False
DT-50433,2025-10-16,2025-10-17 05:45:13,Night,VIM-03,3.3,Short Stop,Material staging,False
DT-50434,2025-10-16,2025-10-17 00:37:01,Night,VIM-03,4.1,Short Stop,Thermocouple check,False
DT-50435,2025-10-16,2025-10-17 05:17:53,Night,VIM-04,4.2,Short Stop,Mold positioning,False
DT-50436,2025-10-16,2025-10-17 04:46:16,Night,VIM-04,1.3,Short Stop,Mold positioning,False
DT-50437,2025-10-16,2025-10-17 03:47:07,Night,VIM-04,1.2,Short Stop,Pour rate adjustment,False
DT-50438,2025-10-16,2025-10-17 03:01:53,Night,VIM-04,1.9,Short Stop,Thermocouple check,False
DT-50439,2025-10-17,2025-10-17 09:35:04,Day,VIM-02,8.0,Short Stop,Thermocouple check,False
DT-50440,2025-10-17,2025-10-17 06:30:21,Day,VIM-02,11.2,Short Stop,Mold positioning,False
DT-50441,2025-10-17,2025-10-17 11:29:33,Day,VIM-02,4.5,Short Stop,Thermocouple check,False
DT-50442,2025-10-17,2025-10-17 06:57:01,Day,VIM-02,12.8,Short Stop,Vacuum leak minor,False
DT-50443,2025-10-17,2025-10-17 09:52:54,Day,VIM-03,3.4,Short Stop,Shell alignment,False
DT-50444,2025-10-17,2025-10-17 10:44:56,Day,VIM-03,4.8,Short Stop,Vacuum leak minor,False
DT-50445,2025-10-17,2025-10-17 08:39:21,Day,VIM-04,8.3,Short Stop,Thermocouple check,False
DT-50446,2025-10-17,2025-10-17 19:58:22,Swing,VIM-01,1.2,Short Stop,Vacuum leak minor,False
DT-50447,2025-10-17,2025-10-17 20:43:27,Swing,VIM-01,14.0,Short Stop,Shell alignment,False
DT-50448,2025-10-17,2025-10-17 17:25:57,Swing,VIM-02,1.4,Short Stop,Pour rate adjustment,False
DT-50449,2025-10-17,2025-10-17 16:43:43,Swing,VIM-02,3.0,Short Stop,Mold positioning,False
DT-50450,2025-10-17,2025-10-17 20:03:30,Swing,VIM-03,4.0,Short Stop,Thermocouple check,False
DT-50451,2025-10-17,2025-10-17 19:48:58,Swing,VIM-03,4.4,Short Stop,Shell alignment,False
DT-50452,2025-10-17,2025-10-17 18:43:04,Swing,VIM-04,3.2,Short Stop,Thermocouple check,False
DT-50453,2025-10-17,2025-10-17 15:00:00,Swing,VIM-04,127.7,Planned Maintenance,PM - Vacuum system service,True
DT-50454,2025-10-17,2025-10-18 04:52:36,Night,VIM-01,7.4,Short Stop,Thermocouple check,False
DT-50455,2025-10-17,2025-10-17 23:16:37,Night,VIM-01,2.6,Short Stop,Vacuum leak minor,False
DT-50456,2025-10-17,2025-10-18 00:16:59,Night,VIM-01,4.1,Short Stop,Mold positioning,False
DT-50457,2025-10-17,2025-10-18 05:37:33,Night,VIM-01,6.0,Short Stop,Pour rate adjustment,False
DT-50458,2025-10-17,2025-10-18 02:17:44,Night,VIM-02,14.0,Short Stop,Chamber pressure fluctuation,False
DT-50459,2025-10-17,2025-10-18 01:38:00,Night,VIM-02,2.7,Short Stop,Shell alignment,False
DT-50460,2025-10-17,2025-10-18 04:53:55,Night,VIM-02,6.5,Short Stop,Operator break,False
DT-50461,2025-10-17,2025-10-18 01:53:54,Night,VIM-03,5.7,Short Stop,Mold positioning,False
DT-50462,2025-10-17,2025-10-17 23:09:09,Night,VIM-03,9.7,Short Stop,Thermocouple check,False
DT-50463,2025-10-17,2025-10-18 01:59:42,Night,VIM-03,1.4,Short Stop,Mold positioning,False
DT-50464,2025-10-17,2025-10-18 05:23:59,Night,VIM-04,7.5,Short Stop,Operator break,False
DT-50465,2025-10-17,2025-10-17 23:44:41,Night,VIM-04,3.6,Short Stop,Shell alignment,False
DT-50466,2025-10-17,2025-10-18 03:57:31,Night,VIM-04,2.1,Short Stop,Material staging,False
DT-50467,2025-10-18,2025-10-18 08:56:47,Day,VIM-01,3.5,Short Stop,Operator break,False
DT-50468,2025-10-18,2025-10-18 06:30:48,Day,VIM-01,4.6,Short Stop,Operator break,False
DT-50469,2025-10-18,2025-10-18 07:30:34,Day,VIM-02,4.2,Short Stop,Chamber pressure fluctuation,False
DT-50470,2025-10-18,2025-10-18 06:20:16,Day,VIM-03,2.4,Short Stop,Mold positioning,False
DT-50471,2025-10-18,2025-10-18 10:56:12,Day,VIM-03,2.7,Short Stop,Mold positioning,False
DT-50472,2025-10-18,2025-10-18 13:06:54,Day,VIM-04,6.5,Short Stop,Mold positioning,False
DT-50473,2025-10-18,2025-10-18 18:07:11,Swing,VIM-01,7.5,Short Stop,Operator break,False
DT-50474,2025-10-18,2025-10-18 17:47:22,Swing,VIM-01,2.7,Short Stop,Material staging,False
DT-50475,2025-10-18,2025-10-18 15:31:27,Swing,VIM-02,3.6,Short Stop,Thermocouple check,False
DT-50476,2025-10-18,2025-10-18 16:41:53,Swing,VIM-04,3.9,Short Stop,Chamber pressure fluctuation,False
DT-50477,2025-10-18,2025-10-18 20:39:05,Swing,VIM-04,3.7,Short Stop,Pour rate adjustment,False
DT-50478,2025-10-18,2025-10-18 14:54:44,Swing,VIM-04,12.7,Short Stop,Pour rate adjustment,False
DT-50479,2025-10-18,2025-10-18 19:07:31,Swing,VIM-04,3.0,Short Stop,Mold positioning,False
DT-50480,2025-10-18,2025-10-18 16:15:11,Swing,VIM-04,1.8,Short Stop,Operator break,False
DT-50481,2025-10-18,2025-10-19 01:20:20,Night,VIM-01,2.8,Short Stop,Thermocouple check,False
DT-50482,2025-10-18,2025-10-19 03:01:34,Night,VIM-01,5.6,Short Stop,Operator break,False
DT-50483,2025-10-18,2025-10-19 04:38:40,Night,VIM-02,1.0,Short Stop,Thermocouple check,False
DT-50484,2025-10-18,2025-10-19 00:32:44,Night,VIM-02,8.9,Short Stop,Pour rate adjustment,False
DT-50485,2025-10-18,2025-10-19 01:13:38,Night,VIM-02,6.0,Short Stop,Vacuum leak minor,False
DT-50486,2025-10-18,2025-10-19 00:18:39,Night,VIM-02,11.1,Short Stop,Operator break,False
DT-50487,2025-10-18,2025-10-19 04:31:35,Night,VIM-03,1.2,Short Stop,Material staging,False
DT-50488,2025-10-18,2025-10-19 05:35:56,Night,VIM-04,3.8,Short Stop,Mold positioning,False
DT-50489,2025-10-20,2025-10-20 12:01:37,Day,VIM-01,5.5,Short Stop,Material staging,False
